Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.8885,31.1907627453004,7.58241148278168,23.6311662003033,428.150878053222,27.9525109410403,14.1357349949419,B-C
26.71,0.0009484,0.889,31.1907624601274,7.58241102201679,23.6311663830265,428.150878053762,40.857248266024,14.1854833338861,B-C
26.71,0.0009484,0.8895,31.1907623187788,7.58241082314281,23.6311664444205,428.150878053894,40.7332551717268,14.2685815102566,B-C
26.71,0.0009484,0.89,31.190762276467,7.58241044699512,23.6311667851134,428.150878245382,49.0631434385541,14.3560638268363,B-C
26.71,0.0009484,0.8905,31.1907620960754,7.58241026757127,23.6311667873085,428.150878245632,47.5387993508094,14.4595188475136,B-C
26.71,0.0009484,0.891,31.1907621136574,7.58241008007522,23.6311669976365,428.150878285264,45.8616193402372,14.5488244252691,B-C
26.71,0.0009484,0.8915,31.1907620076709,7.58240987573152,23.6311671006962,428.150878285515,44.3779575716828,14.6357808691743,B-C
26.71,0.0009484,0.892,31.1907620308341,7.58240992069188,23.6311670786258,428.150878282672,34.5388874153578,14.6910287392639,B-C
26.71,0.0009484,0.8925,31.1907620333789,7.58240974601305,23.6311672605618,428.150878282809,31.3064491891021,14.7289944599781,B-C
26.71,0.0009484,0.893,31.1907617854087,7.58240984302647,23.6311669130343,428.150878288595,19.1305593114081,14.7292013967694,B-C
26.71,0.0009484,0.8935,31.1907618903821,7.582409757696,23.6311671065306,428.150878288617,13.5154208326802,14.7032774218715,B-C
26.71,0.0009484,0.894,31.1907614981918,7.58240971448723,23.6311667549286,428.150878288885,6.79232636251544,14.6458569350352,B-C
26.71,0.0009484,0.8945,31.1907614715474,7.58240969675041,23.631166745615,428.150878288587,-0.724665883104659,14.5692742675057,B-C
26.71,0.0009484,0.895,31.19076104486,7.58240951227152,23.6311665060885,428.150878289197,-0.332546556398258,14.4730666557526,B-C
26.71,0.0009484,0.8955,31.1907608694992,7.58240945338556,23.6311663935265,428.150878289077,-4.51937333739778,14.378636743667,B-C
26.71,0.0009484,0.896,31.1907605695445,7.58240921109473,23.6311663404147,428.150878289223,0.787846677835809,14.2800869472998,B-C
26.71,0.0009484,0.8965,31.1907600370821,7.58240903588256,23.6311659837474,428.150878290149,3.81010048306735,14.2040894937514,B-C
26.71,0.0009484,0.897,31.1907599199399,7.58240870309113,23.6311662137899,428.150878298574,9.79457154847761,14.1392442620999,B-C
26.71,0.0009484,0.8975,31.1907593284822,7.58240840331145,23.6311659211892,428.150878299257,20.1016530853741,14.1118976898487,B-C
26.71,0.0009484,0.898,31.190759147352,7.58240807929506,23.6311660753731,428.150878299634,23.9152637515564,14.102469221977,B-C
26.71,0.0009484,0.8985,31.1907586530897,7.58240768432316,23.6311659799626,428.15087830066,36.8883815411548,14.1364593517173,B-C
26.71,0.0009484,0.899,31.1907586032355,7.58240746682225,23.6311661552213,428.150878301229,37.1551303419474,14.184966300355,B-C
26.71,0.0009484,0.8995,31.1907582423018,7.58240701755689,23.6311662512552,428.150878302481,47.1864591934369,14.2681705998526,B-C
26.71,0.0009484,0.9,31.1907580461914,7.58240686093732,23.6311662159863,428.150878322816,44.5545438965961,14.3568276425007,B-C
26.71,0.0009484,0.9005,31.1907581102639,7.58240651932981,23.631166629383,428.150878323031,47.5338555490844,14.4579166826488,B-C
26.71,0.0009484,0.901,31.1907579344114,7.58240630135294,23.6311666746691,428.150878323205,45.9076980411852,14.550371377647,B-C
