Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.6375,23.6311477519692,31.1907541125026,7.58242178421467,428.127153471494,47.6949160425952,14.5236684886043,A-C
26.71,0.0009484,0.638,23.6311476912234,31.1907541336684,7.5824218708624,428.127153471491,42.8828695676421,14.60506015897,A-C
26.71,0.0009484,0.6385,23.6311476513474,31.1907542419649,7.58242202950619,428.12715347144,40.9661868794061,14.6787407424184,A-C
26.71,0.0009484,0.639,23.6311477842485,31.1907542466449,7.58242189054368,428.127153471369,29.5365043236468,14.7170442828259,A-C
26.71,0.0009484,0.6395,23.6311476715046,31.1907543105804,7.58242208111092,428.127153471501,25.5181252765027,14.7340930313758,A-C
26.71,0.0009484,0.64,23.631148002548,31.1907544916954,7.58242191176702,428.127153471276,14.3115817601316,14.7145182811289,A-C
26.71,0.0009484,0.6405,23.6311478943328,31.1907544904207,7.58242202983391,428.127153471327,7.95862902268589,14.6687906442652,A-C
26.71,0.0009484,0.641,23.631148200217,31.1907547538651,7.58242197704387,428.127153471099,3.6672976002845,14.5951682573427,A-C
26.71,0.0009484,0.6415,23.6311482456391,31.19075481492,7.58242199549058,428.127153470987,-3.36271125240793,14.5086167953816,A-C
26.71,0.0009484,0.642,23.6311484624119,31.1907550920444,7.58242205537852,428.127153470773,-0.948611554834298,14.4072017373356,A-C
26.71,0.0009484,0.6425,23.6311486734019,31.1907552565428,7.58242200081008,428.127153470806,-2.99070085131273,14.314982485678,A-C
26.71,0.0009484,0.643,23.6311487718673,31.1907555019678,7.58242215702469,428.127153470667,3.03279891996457,14.2242044621399,A-C
26.71,0.0009484,0.6435,23.6311490675864,31.1907558259518,7.58242218256148,428.127153470428,8.69225768925773,14.1616634263315,A-C
26.71,0.0009484,0.644,23.6311491033465,31.1907559604943,7.58242227983089,428.127153470482,14.1969581477722,14.1137648165208,A-C
26.71,0.0009484,0.6445,23.6311493239834,31.1907563611072,7.58242247710088,428.127153470188,26.0328530318924,14.1066584749504,A-C
26.71,0.0009484,0.645,23.6311493651961,31.190756483054,7.58242256218211,428.127153470033,28.7295117131012,14.1172716694253,A-C
26.71,0.0009484,0.6455,23.6311494563671,31.1907568247281,7.58242283679574,428.127153470195,41.3053399082957,14.1701904925738,A-C
26.71,0.0009484,0.646,23.6311494964088,31.1907569172489,7.58242288835842,428.127153470115,40.4244583283416,14.2350340794759,A-C
26.71,0.0009484,0.6465,23.6311494176729,31.1907571495515,7.5824232197508,428.127153470087,48.4454068017344,14.3282586313739,A-C
26.71,0.0009484,0.647,23.6311495231297,31.1907572925373,7.58242325345314,428.127153469963,46.2582569983094,14.422873610938,A-C
26.71,0.0009484,0.6475,23.6311494389721,31.1907573733164,7.58242343632137,428.127153469928,45.5028211725702,14.5218875962063,A-C
26.71,0.0009484,0.648,23.6311494927132,31.1907575276086,7.58242354259814,428.127153470082,43.9581000467696,14.6065517985644,A-C
26.71,0.0009484,0.6485,23.6311494959673,31.1907575069219,7.58242351712071,428.12715347039,34.8065168661069,14.6775423203292,A-C
26.71,0.0009484,0.649,23.6311494705755,31.1907576245423,7.58242367077523,428.127153470366,32.5565118534143,14.717645958494,A-C
26.71,0.0009484,0.6495,23.6311496284576,31.1907576564848,7.58242353158522,428.127153470336,21.0923645424192,14.7345202871975,A-C
26.71,0.0009484,0.65,23.6311495350029,31.190757758293,7.58242374180412,428.127153470438,16.7152234832059,14.7136538248358,A-C
26.71,0.0009484,0.6505,23.6311498646416,31.1907578777515,7.5824235090541,428.127153470227,9.08154041867621,14.6700439160547,A-C
26.71,0.0009484,0.651,23.631149864872,31.1907578904799,7.58242352238404,428.127153472365,2.48376326363468,14.5943959182693,A-C
26.71,0.0009484,0.6515,23.6311501278713,31.1907580878398,7.58242344777582,428.127153472154,2.00178200201704,14.5091443848116,A-C
26.71,0.0009484,0.652,23.6311502545561,31.1907581337915,7.5824233588133,428.127153471839,-2.79282860867954,14.4072776631135,A-C
26.71,0.0009484,0.6525,23.631150468419,31.1907583530135,7.58242335967716,428.127153471713,1.37854979820534,14.314318978585,A-C
